radius ,lambda,r/ lambda,Theta (incident angle),Background1 RI,Backgrnd2 RI,Ri1 of particle 1,Loss1 of particle 1,Kai1 of particle 1,Ri2 of particle 2,Loss2 of particle 2,Kai2 of particle 2,Ri3 of particle 3,Loss3 of particle 3,Kai3 of particle 3,Force F1,Force F2,Force F3,Class Label
100,640,0.15625,45,1.33,1.33,1.45,0,0,0.29878,2.8374,0,1.45,0,1,push,push,lateral,Negative Class
100,641,0.15600624,45,1.33,1.33,1.45,0,0,2.8331,2.8972,0,1.45,0,1,push,push,lateral,Negative Class
100,642,0.15576324,45,1.33,1.33,1.45,0,0,0.27179,2.9561,0,1.45,0,1,push,push,lateral,Negative Class
100,643,0.155520995,45,1.33,1.33,1.45,0,0,0.325,7.5542,0,1.45,0,1,push,push,lateral,Negative Class
100,644,0.155279503,45,1.33,1.33,1.45,0,0,0.26026,3.015,0,1.45,0,1,push,push,lateral,Negative Class
100,645,0.15503876,45,1.33,1.33,1.45,0,0,0.2372,3.1329,0,1.45,0,1,push,push,lateral,Negative Class
100,646,0.154798762,45,1.33,1.33,1.45,0,0,0.22568,3.1919,0,1.45,0,1,push,push,lateral,Negative Class
100,647,0.154559505,45,1.33,1.33,1.45,0,0,1.215,1.8434,0,1.45,0,1,push,push,lateral,Negative Class
100,648,0.154320988,45,1.33,1.33,1.45,0,0,1.1601,1.8401,0,1.45,0,1,push,push,lateral,Negative Class
100,649,0.154083205,45,1.33,1.33,1.45,0,0,1.105,1.8369,0,1.45,0,1,push,push,lateral,Negative Class
100,650,0.153846154,45,1.33,1.33,1.45,0,0,1.0499,1.8336,0,1.45,0,1,push,push,lateral,Negative Class
70,600,0.116666667,45,1.33,1.33,1.45,0,0,1.215,1.8434,0,1.45,0,1,push,push,lateral,Negative Class
71,601,0.118136439,45,1.33,1.33,1.45,0,0,1.1601,1.8401,0,1.45,0,-1,push,push,lateral,Negative Class
72,602,0.119601329,45,1.33,1.33,1.45,0,0,1.105,1.8369,0,1.45,0,1,push,push,lateral,Negative Class
73,603,0.12106136,45,1.33,1.33,1.45,0,0,1.0499,1.8336,0,1.45,0,-1,push,push,lateral,Negative Class
74,604,0.122516556,45,1.33,1.33,1.45,0,0,0.97112,1.8737,0,1.45,0,1,push,push,lateral,Negative Class
75,605,0.123966942,45,1.33,1.33,1.45,0,0,0.88712,1.9233,0,1.45,0,-1,push,push,lateral,Negative Class
76,606,0.125412541,45,1.33,1.33,1.45,0,0,0.80312,1.9729,0,1.45,0,1,push,push,lateral,Negative Class
77,607,0.126853377,45,1.33,1.33,1.45,0,0,0.71912,2.225,0,1.45,0,-1,push,push,lateral,Negative Class
78,608,0.128289474,45,1.33,1.33,1.45,0,0,0.63512,2.0721,0,1.45,0,1,push,push,lateral,Negative Class
79,609,0.129720854,45,1.33,1.33,1.45,0,0,0.59188,2.1364,0,1.45,0,-1,push,push,lateral,Negative Class
80,610,0.131147541,45,1.33,1.33,1.45,0,0,0.55758,2.2039,0,1.45,0,1,push,push,lateral,Negative Class
81,611,0.132569558,45,1.33,1.33,1.45,0,0,0.52329,2.2714,0,1.45,0,-1,push,push,lateral,Negative Class
82,612,0.133986928,45,1.33,1.33,1.45,0,0,0.48899,2.3389,0,1.45,0,1,push,push,lateral,Negative Class
83,613,0.135399674,45,1.33,1.33,1.45,0,0,0.45469,2.4064,0,1.45,0,-1,push,push,lateral,Negative Class
84,614,0.136807818,45,1.33,1.33,1.45,0,0,0.42415,2.4721,0,1.45,0,1,push,push,lateral,Negative Class
85,615,0.138211382,45,1.33,1.33,1.45,0,0,0.40325,2.5329,0,1.45,0,-1,push,push,lateral,Negative Class
86,616,0.13961039,45,1.33,1.33,1.45,0,0,0.38236,2.5938,0,1.45,0,1,push,push,lateral,Negative Class
87,617,0.141004862,45,1.33,1.33,1.45,0,0,0.36146,2.6547,0,1.45,0,-1,push,push,lateral,Negative Class
88,618,0.142394822,45,1.33,1.33,1.45,0,0,0.34057,2.7156,0,1.45,0,1,push,push,lateral,Negative Class
89,619,0.143780291,45,1.33,1.33,1.45,0,0,0.31967,2.7765,0,1.45,0,-1,push,push,lateral,Negative Class
90,620,0.14516129,45,1.33,1.33,1.45,0,0,0.29878,2.8374,0,1.45,0,1,push,push,lateral,Negative Class
91,621,0.146537842,45,1.33,1.33,1.45,0,0,2.8331,2.8972,0,1.45,0,-1,push,push,lateral,Negative Class
92,622,0.147909968,45,1.33,1.33,1.45,0,0,0.27179,2.9561,0,1.45,0,1,push,push,lateral,Negative Class
93,623,0.149277689,45,1.33,1.33,1.45,0,0,0.325,7.5542,0,1.45,0,-1,push,push,lateral,Negative Class
94,624,0.150641026,45,1.33,1.33,1.45,0,0,0.26026,3.015,0,1.45,0,1,push,push,lateral,Negative Class
95,625,0.152,45,1.33,1.33,1.45,0,0,0.2372,3.1329,0,1.45,0,-1,push,push,lateral,Negative Class
96,626,0.153354633,45,1.33,1.33,1.45,0,0,0.22568,3.1919,0,1.45,0,1,push,push,lateral,Negative Class
97,627,0.154704944,45,1.33,1.33,1.45,0,0,0.71912,2.225,0,1.45,0,1,push,push,lateral,Negative Class
98,628,0.156050955,45,1.33,1.33,1.45,0,0,0.63512,2.0721,0,1.45,0,1,push,push,lateral,Negative Class
99,629,0.157392687,45,1.33,1.33,1.45,0,0,0.59188,2.1364,0,1.45,0,1,push,push,lateral,Negative Class
100,630,0.158730159,45,1.33,1.33,1.45,0,0,0.55758,2.2039,0,1.45,0,1,push,push,lateral,Negative Class
101,631,0.160063391,45,1.33,1.33,1.45,0,0,0.52329,2.2714,0,1.45,0,1,push,push,lateral,Negative Class
102,632,0.161392405,45,1.33,1.33,1.45,0,0,0.48899,2.3389,0,1.45,0,1,push,push,lateral,Negative Class
103,633,0.16271722,45,1.33,1.33,1.45,0,0,0.45469,2.4064,0,1.45,0,1,push,push,lateral,Negative Class
104,634,0.164037855,45,1.33,1.33,1.45,0,0,0.42415,2.4721,0,1.45,0,1,push,push,lateral,Negative Class
105,635,0.165354331,45,1.33,1.33,1.45,0,0,0.40325,2.5329,0,1.45,0,1,push,push,lateral,Negative Class
106,636,0.166666667,45,1.33,1.33,1.45,0,0,0.38236,2.5938,0,1.45,0,1,push,push,lateral,Negative Class
107,637,0.167974882,45,1.33,1.33,1.45,0,0,0.36146,2.6547,0,1.45,0,1,push,push,lateral,Negative Class
108,638,0.169278997,45,1.33,1.33,1.45,0,0,0.34057,2.7156,0,1.45,0,1,push,push,lateral,Negative Class
109,639,0.17057903,45,1.33,1.33,1.45,0,0,0.31967,2.7765,0,1.45,0,1,push,push,lateral,Negative Class
110,640,0.171875,45,1.33,1.33,1.45,0,0,0.29878,2.8374,0,1.45,0,1,push,push,lateral,Negative Class
111,641,0.173166927,45,1.33,1.33,1.45,0,0,2.8331,2.8972,0,1.45,0,1,push,push,lateral,Negative Class
112,642,0.174454829,45,1.33,1.33,1.45,0,0,0.27179,2.9561,0,1.45,0,1,push,push,lateral,Negative Class
113,643,0.175738725,45,1.33,1.33,1.45,0,0,0.325,7.5542,0,1.45,0,1,push,push,lateral,Negative Class
114,644,0.177018634,45,1.33,1.33,1.45,0,0,0.26026,3.015,0,1.45,0,1,push,push,lateral,Negative Class
115,645,0.178294574,45,1.33,1.33,1.45,0,0,0.2372,3.1329,0,1.45,0,1,push,push,lateral,Negative Class
116,646,0.179566563,45,1.33,1.33,1.45,0,0,0.22568,3.1919,0,1.45,0,1,push,push,lateral,Negative Class
117,647,0.180834621,45,1.33,1.33,1.45,0,0,1.215,1.8434,0,1.45,0,1,push,push,lateral,Negative Class
118,648,0.182098765,45,1.33,1.33,1.45,0,0,1.1601,1.8401,0,1.45,0,1,push,push,lateral,Negative Class
119,649,0.183359014,45,1.33,1.33,1.45,0,0,1.105,1.8369,0,1.45,0,1,push,push,lateral,Negative Class
120,650,0.184615385,45,1.33,1.33,1.45,0,0,1.0499,1.8336,0,1.45,0,1,push,push,lateral,Negative Class
100,600,0.166666667,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,601,0.166389351,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,602,0.166112957,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,603,0.165837479,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,604,0.165562914,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,605,0.165289256,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,606,0.165016502,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,607,0.164744646,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,608,0.164473684,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,609,0.164203612,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,610,0.163934426,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,611,0.163666121,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,612,0.163398693,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,613,0.163132137,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,614,0.16286645,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,615,0.162601626,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,616,0.162337662,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,617,0.162074554,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,618,0.161812298,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,619,0.161550889,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,620,0.161290323,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,621,0.161030596,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,622,0.160771704,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,623,0.160513644,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,624,0.16025641,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,625,0.16,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,626,0.159744409,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,627,0.159489633,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,628,0.159235669,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,629,0.158982512,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,630,0.158730159,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,631,0.158478605,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,632,0.158227848,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,633,0.157977883,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,634,0.157728707,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,635,0.157480315,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,636,0.157232704,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,637,0.156985871,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,638,0.156739812,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,639,0.156494523,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,640,0.15625,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,641,0.15600624,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,642,0.15576324,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,643,0.155520995,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,644,0.155279503,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,645,0.15503876,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,646,0.154798762,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,647,0.154559505,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,648,0.154320988,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,649,0.154083205,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,650,0.153846154,45,1,1,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,600,0.166666667,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,600,0.166666667,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,601,0.166389351,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,602,0.166112957,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,603,0.165837479,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,604,0.165562914,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,605,0.165289256,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,606,0.165016502,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,607,0.164744646,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,608,0.164473684,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,609,0.164203612,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,610,0.163934426,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,611,0.163666121,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,612,0.163398693,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,613,0.163132137,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,614,0.16286645,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,615,0.162601626,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,616,0.162337662,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,617,0.162074554,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,618,0.161812298,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,619,0.161550889,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,620,0.161290323,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,621,0.161030596,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,622,0.160771704,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,623,0.160513644,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,624,0.16025641,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,625,0.16,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,626,0.159744409,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,627,0.159489633,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,628,0.159235669,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,629,0.158982512,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,630,0.158730159,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,631,0.158478605,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,632,0.158227848,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,633,0.157977883,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,634,0.157728707,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,635,0.157480315,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,636,0.157232704,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,637,0.156985871,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,638,0.156739812,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,639,0.156494523,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,640,0.15625,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,641,0.15600624,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,642,0.15576324,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,643,0.155520995,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,644,0.155279503,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,645,0.15503876,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,646,0.154798762,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,647,0.154559505,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,648,0.154320988,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,649,0.154083205,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
100,650,0.153846154,45,1,1.33,1.45,0,0,1.45,0,0,1.45,0,0,push,push,push,Negative Class
96,1100,0.087272727,46,1,1,1.45,0,0,0.2775,7.2433,0,1.45,0,-1,pull,push,lateral,Positive Class
96,720,0.133333333,46,1,1,1.45,0,0,0.13301,4.2351,0,1.45,0,1,pull,push,lateral,Positive Class
91,720,0.126388889,46,1,1,1.45,0,0,0.22769,6.4731,0,1.45,0,1,pull,push,lateral,Positive Class
91,1000,0.091,46,1,1,1.45,0,0,0.22769,6.4731,0,1.45,0,1,pull,push,lateral,Positive Class
96,720,0.133333333,46,1,1,1.45,0,0,1.45,0,1,0.13301,4.2351,0,pull,lateral,push,Positive Class
91,1000,0.091,46,1,1.33,1.45,0,0,0.22769,6.4731,0,1.45,0,1,pull,push,lateral,Positive Class
91,1000,0.091,46,1.33,1.33,1.45,0,0,0.22769,6.4731,0,1.45,0,1,pull,push,lateral,Positive Class
96,720,0.133333333,46,1.33,1.33,1.45,0,0,0.13301,4.2351,0,1.45,0,1,push,push,lateral,Positive Class
96,1100,0.087272727,46,1,1,0.2775,7.2433,0,0.2775,7.2433,0,1.45,0,-1,push,push,lateral,Negative Class
96,720,0.133333333,46,1,1,0.13301,4.2351,0,0.13301,4.2351,0,1.45,0,1,push,push,lateral,Negative Class
91,720,0.126388889,46,1,1,1.45,0,0,0.22769,6.4731,0,1.45,0,0,pull,push,pull,Negative Class
91,1000,0.091,46,1,1,1.45,0,0,1.45,0,0,1.45,0,1,push,push,lateral,Negative Class
96,720,0.133333333,46,1,1,1.45,0,0,1.45,0,0,0.13301,4.2351,0,pull,pull,push,Negative Class
96,720,0.133333333,46,1,1.33,1.45,0,0,0.13301,4.2351,0,1.45,0,1,push,push,lateral,Positive Class
91,720,0.126388889,46,1,1.33,1.45,0,0,0.22769,6.4731,0,1.45,0,1,push,push,lateral,Positive Class
91,720,0.126388889,46,1.33,1.33,1.45,0,0,0.22769,6.4731,0,1.45,0,1,push,push,lateral,Positive Class
100,680,0.147058824,46,1,1,1.45,0,1,1.45,0,0.5,1.45,0,0.5,lateral,lateral,lateral,Negative Class
97,1120,0.086607143,47,1,1,1.45,0,0,0.29,7.3988,0,1.45,0,1,pull,push,lateral,Positive Class
97,720,0.134722222,47,1,1,1.45,0,0,0.13301,4.2351,0,1.45,0,1,pull,push,lateral,Positive Class
92,720,0.127777778,47,1,1,1.45,0,0,0.23731,6.6269,0,1.45,0,-1,pull,push,lateral,Positive Class
92,1000,0.092,47,1,1,1.45,0,0,0.22769,6.4731,0,1.45,0,1,pull,push,lateral,Positive Class
92,1000,0.092,47,1,1.33,1.45,0,0,0.22769,6.4731,0,1.45,0,1,pull,push,lateral,Positive Class
92,1000,0.092,47,1.33,1.33,1.45,0,0,0.22769,6.4731,0,1.45,0,1,pull,push,lateral,Positive Class
97,720,0.134722222,47,1.33,1.33,1.45,0,0,0.13301,4.2351,0,1.45,0,1,push,push,lateral,Positive Class
97,1120,0.086607143,47,1,1,0.29,7.3988,0,0.29,7.3988,0,1.45,0,1,push,push,lateral,Negative Class
97,720,0.134722222,47,1,1,0.13301,4.2351,0,0.13301,4.2351,0,1.45,0,1,push,push,lateral,Negative Class
92,720,0.127777778,47,1,1,1.45,0,0,0.23731,6.6269,0,1.45,0,0,pull,push,pull,Negative Class
92,1000,0.092,47,1,1,1.45,0,0,1.45,0,0,1.45,0,1,push,push,lateral,Negative Class
97,720,0.134722222,47,1,1.33,1.45,0,0,0.13301,4.2351,0,1.45,0,1,push,push,lateral,Positive Class
92,720,0.127777778,47,1,1.33,1.45,0,0,0.23731,6.6269,0,1.45,0,-1,push,push,lateral,Positive Class
92,720,0.127777778,47,1.33,1.33,1.45,0,0,0.23731,6.6269,0,1.45,0,-1,push,push,lateral,Positive Class
100,946,0.105708245,47,1.33,1.33,1.45,0,0,1.45,0.002,0,1.45,0,0,push,push,push,Negative Class
100,948,0.105485232,47,1.33,1.33,1.45,0,0,1.45,0.003,0,1.45,0,0,push,push,push,Negative Class
100,950,0.105263158,47,1.33,1.33,1.45,0,0,1.45,0.001,0,1.45,0,0,push,push,push,Negative Class
100,952,0.105042017,47,1.33,1.33,1.45,0,0,1.45,0.001,0,1.45,0,0,push,push,push,Negative Class
100,954,0.104821803,47,1.33,1.33,1.45,0,0,1.45,0.002,0,1.45,0,0,push,push,push,Negative Class
100,956,0.10460251,47,1.33,1.33,1.45,0.001,0,1.45,0.001,0,1.45,0,0,push,push,push,Negative Class
100,958,0.104384134,47,1.33,1.33,1.45,0.001,0,1.45,0.001,0,1.45,0,0,push,push,push,Negative Class
100,960,0.104166667,47,1.33,1.33,1.45,0.001,0,1.45,0.001,0,1.45,0,0,push,push,push,Negative Class
100,1115,0.089686099,47,1.33,1.33,0.28687,7.3599,0,0.050547,8.0129,0,0.38531,7.4338,1,push,push,push,Negative Class
100,1115,0.089686099,47,1.33,1.33,0.28687,7.3599,0,0.050547,8.0129,0,0.38531,7.4338,1,push,push,push,Negative Class
100,1125,0.088888889,47,1.33,1.33,0.29312,7.4376,0,0.054453,8.0936,0,0.39469,7.5142,1,push,push,push,Negative Class
100,1115,0.089686099,47,1.33,1.33,1.45,0,1,1.45,0,1,1.45,0,0.1,lateral,lateral,lateral,Negative Class
100,1115,0.089686099,47,1.33,1.33,1.45,0,1,1.45,0,0.5,1.45,0,0.1,lateral,lateral,lateral,Negative Class
100,1125,0.088888889,47,1.33,1.33,1.45,0,1,1.45,0,1,1.45,0,0.2,lateral,lateral,lateral,Negative Class
98,1140,0.085964912,48,1,1,1.45,0,0,0.325,7.5542,0,1.45,0,-1,pull,push,lateral,Positive Class
98,720,0.136111111,48,1,1,1.45,0,0,0.13301,4.2351,0,1.45,0,1,pull,push,lateral,Positive Class
93,720,0.129166667,48,1,1,1.45,0,0,0.24692,6.7808,0,1.45,0,1,pull,push,lateral,Positive Class
93,1000,0.093,48,1,1,1.45,0,0,0.22769,6.4731,0,1.45,0,1,pull,push,lateral,Positive Class
93,1000,0.093,48,1,1.33,1.45,0,0,0.22769,6.4731,0,1.45,0,1,pull,push,lateral,Positive Class
93,1000,0.093,48,1.33,1.33,1.45,0,0,0.22769,6.4731,0,1.45,0,1,pull,push,lateral,Positive Class
98,720,0.136111111,48,1.33,1.33,1.45,0,0,0.13301,4.2351,0,1.45,0,1,push,push,lateral,Positive Class
98,1140,0.085964912,48,1,1,0.325,7.5542,0,0.325,7.5542,0,1.45,0,-1,push,push,lateral,Negative Class
98,720,0.136111111,48,1,1,0.13301,4.2351,0,0.13301,4.2351,0,1.45,0,1,push,push,lateral,Negative Class
93,720,0.129166667,48,1,1,1.45,0,0,0.24692,6.7808,0,1.45,0,0,pull,push,pull,Negative Class
93,1000,0.093,48,1,1,1.45,0,0,1.45,0,0,1.45,0,1,push,push,lateral,Negative Class
98,720,0.136111111,48,1,1.33,1.45,0,0,0.13301,4.2351,0,1.45,0,1,push,push,lateral,Positive Class
93,720,0.129166667,48,1,1.33,1.45,0,0,0.24692,6.7808,0,1.45,0,1,push,push,lateral,Positive Class
93,720,0.129166667,48,1.33,1.33,1.45,0,0,0.24692,6.7808,0,1.45,0,1,push,push,lateral,Positive Class
100,680,0.147058824,48,1,1,1.45,0,1,1.45,0,0.5,1.45,0,0.5,lateral,lateral,lateral,Negative Class
99,1160,0.085344828,49,1,1,1.45,0,0,0.315,7.7097,0,1.45,0,1,pull,push,lateral,Positive Class
99,720,0.1375,49,1,1,1.45,0,0,0.13301,4.2351,0,1.45,0,1,pull,push,lateral,Positive Class
94,720,0.130555556,49,1,1,1.45,0,0,0.25654,6.9346,0,1.45,0,-1,pull,push,lateral,Positive Class
94,1000,0.094,49,1,1,1.45,0,0,0.22769,6.4731,0,1.45,0,1,pull,push,lateral,Positive Class
94,1000,0.094,49,1,1.33,1.45,0,0,0.22769,6.4731,0,1.45,0,1,pull,push,lateral,Positive Class
94,1000,0.094,49,1.33,1.33,1.45,0,0,0.22769,6.4731,0,1.45,0,1,pull,push,lateral,Positive Class
99,720,0.1375,49,1.33,1.33,1.45,0,0,0.13301,4.2351,0,1.45,0,1,push,push,lateral,Positive Class
99,1160,0.085344828,49,1,1,0.315,7.7097,0,0.315,7.7097,0,1.45,0,1,push,push,lateral,Negative Class
99,720,0.1375,49,1,1,0.13301,4.2351,0,0.13301,4.2351,0,1.45,0,1,push,push,lateral,Negative Class
94,720,0.130555556,49,1,1,1.45,0,0,0.25654,6.9346,0,1.45,0,0,pull,push,pull,Negative Class
94,1000,0.094,49,1,1,1.45,0,0,1.45,0,0,1.45,0,1,push,push,lateral,Negative Class
99,720,0.1375,49,1,1.33,1.45,0,0,0.13301,4.2351,0,1.45,0,1,push,push,lateral,Positive Class
94,720,0.130555556,49,1,1.33,1.45,0,0,0.25654,6.9346,0,1.45,0,-1,push,push,lateral,Positive Class
94,720,0.130555556,49,1.33,1.33,1.45,0,0,0.25654,6.9346,0,1.45,0,-1,push,push,lateral,Positive Class
100,700,0.142857143,49,1,1,1.45,0,1,1.45,0,0.5,1.45,0,0.5,lateral,lateral,lateral,Negative Class
